trade_id,market_id,event_id,trade_ts,buyer_trader_id,seller_trader_id,buy_order_id,sell_order_id,outcome,price,size_shares,notional_usdc,aggressor_side,buyer_fee_usdc,seller_fee_usdc,spread_at_trade_bps,midpoint_before,midpoint_after,signed_price_change_bps,onchain_settlement_delay_s,match_engine_latency_ms,is_self_trade_flag,same_builder_code_flag,price_improvement_bps,queue_position_estimate,seq_num,trade_date
trd_005565,mkt_013,evt_013,2026-02-09 14:05:14,tr_0016,tr_0108,ord_UYI8BSSFSLU8,ord_VPYD5YWY9ODV,YES,0.846,121.56,102.84,BUY,0.1543,0.0411,114,0.858,0.847,-114,117,59,False,False,28,91,5565,2026-02-09
trd_006215,mkt_017,evt_017,2026-02-09 14:07:44,tr_0315,tr_0292,ord_K4RSXWHMVUC7,ord_RW6QPHJBF46B,YES,0.083,68.22,5.63,BUY,0.0,0.0045,75,0.077,0.07,-71,40,83,False,False,16,53,6215,2026-02-09
trd_005107,mkt_044,evt_044,2026-02-09 14:19:26,tr_0035,tr_0001,ord_X7M9JIN2D4R8,ord_VVNTYSZK6CEP,YES,0.205,17.31,3.54,BUY,0.0035,0.0,112,0.193,0.182,-110,63,113,False,False,-15,30,5107,2026-02-09
trd_000126,mkt_046,evt_046,2026-02-09 14:33:27,tr_0096,tr_0065,ord_DWFQSVCO68G5,ord_ZX769BUDC599,NO,0.64,12.22,7.82,BUY,0.0078,0.0047,45,0.627,0.626,-11,23,34,False,False,3,27,126,2026-02-09
trd_000102,mkt_023,evt_023,2026-02-09 14:47:42,tr_0011,tr_0292,ord_Z7GY73B5EQ44,ord_VTUDV5NI0N54,YES,0.675,63.73,43.0,BUY,0.0,0.0344,137,0.656,0.679,227,32,22,False,True,-7,20,102,2026-02-09
trd_007016,mkt_034,evt_034,2026-02-09 14:51:14,tr_0107,tr_0256,ord_4TP1UVXW231C,ord_Z2RK3KM57E4K,YES,0.222,7.07,1.57,SELL,0.0031,0.0006,82,0.218,0.232,138,300,34,False,False,-15,33,7016,2026-02-09
trd_004048,mkt_013,evt_013,2026-02-09 14:53:56,tr_0144,tr_0180,ord_E56SPPOG9H53,ord_QQGCNS5KNTVW,NO,0.746,44.36,33.07,SELL,0.0661,0.0066,57,0.739,0.751,125,35,30,False,False,2,12,4048,2026-02-09
trd_001647,mkt_018,evt_018,2026-02-09 14:58:52,tr_0055,tr_0242,ord_DZ6HAHRVEVXK,ord_NA2L82SU8EKI,NO,0.477,19.38,9.25,BUY,0.0093,0.0037,107,0.444,0.476,320,34,88,False,False,-3,13,1647,2026-02-09
trd_001885,mkt_006,evt_006,2026-02-09 15:01:01,tr_0041,tr_0045,ord_MPS03BD9P2TV,ord_Y9GQQMQW81Y3,YES,0.614,5.0,3.07,BUY,0.0031,0.0006,101,0.589,0.604,145,179,61,False,False,-7,13,1885,2026-02-09
trd_003547,mkt_034,evt_034,2026-02-09 15:13:22,tr_0040,tr_0264,ord_9VV8833HIH2X,ord_3D2GLSOSKDKD,NO,0.133,35.43,4.72,BUY,0.0024,0.0009,72,0.096,0.123,276,42,35,False,False,-6,30,3547,2026-02-09
trd_003892,mkt_014,evt_014,2026-02-09 15:22:13,tr_0157,tr_0090,ord_BOWIOMKNOTEE,ord_0DTTJ70DCD3H,YES,0.103,1.33,0.14,BUY,0.0001,0.0,38,0.106,0.11,37,54,41,False,True,5,44,3892,2026-02-09
trd_006750,mkt_004,evt_004,2026-02-09 15:33:24,tr_0185,tr_0305,ord_O9A7NDJ0PNG5,ord_OFD9WDLNOC9B,YES,0.161,2.57,0.41,BUY,0.0006,0.0001,104,0.153,0.176,232,25,38,False,False,-10,25,6750,2026-02-09
trd_001568,mkt_034,evt_034,2026-02-09 15:33:37,tr_0287,tr_0262,ord_T2R32NL2AWPU,ord_09MWU0F35R0H,YES,0.308,9.65,2.97,SELL,0.0015,0.0,43,0.276,0.306,291,14,74,False,False,8,26,1568,2026-02-09
trd_004767,mkt_031,evt_031,2026-02-09 15:48:34,tr_0312,tr_0292,ord_RKETBEOW4Z97,ord_S4LITSGOY3EN,YES,0.545,39.19,21.36,BUY,0.0214,0.0171,44,0.543,0.547,41,249,114,False,False,-9,19,4767,2026-02-09
trd_006752,mkt_005,evt_005,2026-02-09 15:49:57,tr_0267,tr_0304,ord_BO9N3SAX631D,ord_QYID3BK5P2FA,YES,0.578,0.28,0.16,SELL,0.0003,0.0,116,0.586,0.572,-141,225,193,False,False,18,39,6752,2026-02-09
trd_004280,mkt_034,evt_034,2026-02-09 15:50:56,tr_0029,tr_0278,ord_GP9W5M6XU2D1,ord_BG4PKGEHC3WZ,NO,0.18,2.34,0.42,SELL,0.0004,0.0003,40,0.128,0.192,638,101,51,False,False,9,33,4280,2026-02-09
trd_001606,mkt_015,evt_015,2026-02-09 15:58:43,tr_0070,tr_0091,ord_3Q94FOW8XGQI,ord_VPPQHHGKGENP,NO,0.271,67.63,18.31,BUY,0.0275,0.0037,63,0.264,0.268,37,130,42,False,False,16,24,1606,2026-02-09
trd_005471,mkt_036,evt_036,2026-02-09 16:15:23,tr_0333,tr_0056,ord_VIEYJ2XEQLO3,ord_M0TDJPARST9G,NO,0.99,16.45,16.29,BUY,0.0163,0.0033,74,0.979,0.976,-28,54,56,False,True,-4,21,5471,2026-02-09
trd_003668,mkt_005,evt_005,2026-02-09 16:41:21,tr_0023,tr_0111,ord_9TFBPU886JT9,ord_Y7D2WQU0NGQR,YES,0.611,19.23,11.76,SELL,0.0176,0.0024,21,0.611,0.639,272,60,65,False,True,-7,58,3668,2026-02-09
trd_002634,mkt_015,evt_015,2026-02-09 16:46:29,tr_0290,tr_0061,ord_SXE3RUWZB1H9,ord_TX3NW9FGWI8U,YES,0.432,28.95,12.51,BUY,0.0063,0.0075,51,0.435,0.435,1,50,61,False,False,-13,8,2634,2026-02-09
trd_002036,mkt_018,evt_018,2026-02-09 16:52:54,tr_0218,tr_0291,ord_CWVMATWGRUCH,ord_J50X5UHNIDNZ,NO,0.493,0.41,0.2,SELL,0.0,0.0001,99,0.484,0.498,149,169,48,False,False,4,59,2036,2026-02-09
trd_007126,mkt_024,evt_024,2026-02-09 17:02:45,tr_0287,tr_0319,ord_Q5HES3IVY8DK,ord_KQD3SBCODEHI,NO,0.556,29.75,16.55,BUY,0.0083,0.0099,106,0.582,0.558,-244,255,129,False,False,3,16,7126,2026-02-09
trd_005171,mkt_044,evt_044,2026-02-09 17:05:42,tr_0293,tr_0294,ord_2K52N6BKRJ12,ord_L6JVV64S5G9Z,YES,0.171,56.38,9.65,BUY,0.0145,0.0019,87,0.198,0.179,-195,35,62,False,False,-10,38,5171,2026-02-09
trd_006590,mkt_011,evt_011,2026-02-09 17:07:51,tr_0132,tr_0030,ord_0VXHE8Z9EX2E,ord_RBYD1O3CYSJJ,NO,0.053,12.19,0.65,BUY,0.0006,0.0001,78,0.051,0.05,-9,68,69,False,False,15,65,6590,2026-02-09
trd_003469,mkt_024,evt_024,2026-02-09 17:15:04,tr_0246,tr_0112,ord_DL78MV0SP96B,ord_0SEDTJ7XCGFP,YES,0.634,32.32,20.48,SELL,0.0102,0.0,93,0.642,0.637,-46,43,32,False,False,-11,44,3469,2026-02-09
trd_001540,mkt_031,evt_031,2026-02-09 17:25:45,tr_0116,tr_0213,ord_IF4QOMJ502S7,ord_E8XV7XS7MQOP,YES,0.606,4.92,2.98,SELL,0.003,0.0,1,0.578,0.612,349,31,47,False,False,0,17,1540,2026-02-09
trd_001218,mkt_031,evt_031,2026-02-09 17:26:09,tr_0041,tr_0304,ord_SWOYR7OJSWPR,ord_98D922Z6V5FH,NO,0.607,6.18,3.75,SELL,0.0037,0.0007,73,0.61,0.604,-54,99,84,False,False,2,36,1218,2026-02-09
trd_001118,mkt_043,evt_043,2026-02-09 17:29:20,tr_0089,tr_0333,ord_U0IP12GNVEOE,ord_RQ9G7F02HMPY,YES,0.331,2.04,0.67,SELL,0.0007,0.0004,113,0.315,0.344,293,273,69,False,False,1,62,1118,2026-02-09
trd_007551,mkt_003,evt_003,2026-02-09 17:50:50,tr_0265,tr_0205,ord_JF6PGEF48IL3,ord_5DYC4L9WBZNF,YES,0.672,18.43,12.39,SELL,0.0186,0.0074,74,0.682,0.668,-140,35,78,False,False,7,97,7551,2026-02-09
trd_005969,mkt_030,evt_030,2026-02-09 18:02:26,tr_0319,tr_0183,ord_GOV8SHJYN9CW,ord_YW8NQ3OCTUZ3,NO,0.321,25.12,8.07,BUY,0.004,0.0016,171,0.309,0.323,140,143,198,False,False,5,67,5969,2026-02-09
trd_007545,mkt_034,evt_034,2026-02-09 18:04:24,tr_0049,tr_0333,ord_QYOR93W0SD97,ord_DYFEUDXLJ2GK,YES,0.223,21.36,4.76,BUY,0.0048,0.0029,51,0.249,0.228,-211,27,36,False,False,20,50,7545,2026-02-09
trd_000420,mkt_031,evt_031,2026-02-09 18:17:04,tr_0141,tr_0090,ord_BDJT2SCEWL6Z,ord_42ZZ2PJD53SO,YES,0.796,134.57,107.13,SELL,0.1071,0.0,60,0.809,0.797,-124,9,106,False,False,-7,13,420,2026-02-09
trd_003440,mkt_018,evt_018,2026-02-09 18:30:54,tr_0205,tr_0292,ord_CPYIKLGMYR66,ord_4R9EIFHWMCJC,NO,0.515,62.16,32.01,BUY,0.016,0.0256,138,0.547,0.513,-342,75,74,False,False,-7,46,3440,2026-02-09
trd_006113,mkt_006,evt_006,2026-02-09 18:39:35,tr_0299,tr_0077,ord_QY5KSI6S4ES0,ord_XGT1O897VYCG,NO,0.583,12.3,7.17,BUY,0.0108,0.0029,96,0.562,0.581,188,118,220,False,False,-18,12,6113,2026-02-09
trd_005747,mkt_003,evt_003,2026-02-09 19:12:24,tr_0232,tr_0035,ord_AKJ7E6V1WC17,ord_1PMAHKNMC3VZ,NO,0.511,5.89,3.01,SELL,0.0045,0.0012,157,0.545,0.505,-400,180,53,False,False,24,6,5747,2026-02-09
trd_000959,mkt_018,evt_018,2026-02-09 19:20:42,tr_0104,tr_0292,ord_44RI3G6H7YRC,ord_JCGPJICK28SH,YES,0.528,4.39,2.32,SELL,0.0,0.0019,63,0.511,0.54,289,32,64,False,False,-15,58,959,2026-02-09
trd_001657,mkt_014,evt_014,2026-02-09 19:26:32,tr_0222,tr_0264,ord_TN0BZDR2FJIN,ord_0ZVV5BP10TWZ,YES,0.16,11.45,1.83,BUY,0.0027,0.0004,20,0.183,0.163,-198,73,31,False,False,0,32,1657,2026-02-09
trd_005732,mkt_025,evt_025,2026-02-09 19:32:16,tr_0316,tr_0273,ord_4H3BYN2RBB6C,ord_L915KPYVED2Y,YES,0.597,72.32,43.15,SELL,0.0431,0.0086,90,0.623,0.597,-261,38,38,False,False,-5,264,5732,2026-02-09
trd_006602,mkt_023,evt_023,2026-02-09 19:35:16,tr_0182,tr_0176,ord_CM3BU3WJJ0TT,ord_L91UQD7C8UU7,NO,0.406,0.43,0.17,SELL,0.0001,0.0001,53,0.398,0.418,200,85,48,False,False,7,64,6602,2026-02-09
trd_002366,mkt_018,evt_018,2026-02-09 19:44:27,tr_0155,tr_0205,ord_MA5PQBGOD7A8,ord_2H5Z9WAHJNZU,NO,0.575,26.83,15.42,BUY,0.0154,0.0093,86,0.572,0.569,-30,194,93,False,False,-5,22,2366,2026-02-09
trd_002931,mkt_024,evt_024,2026-02-09 19:47:13,tr_0237,tr_0158,ord_LY1CMTYZHW3V,ord_YHOGCJ74YHDM,YES,0.674,7.08,4.77,SELL,0.0024,0.001,75,0.678,0.663,-154,30,57,False,False,17,18,2931,2026-02-09
trd_002238,mkt_006,evt_006,2026-02-09 20:00:28,tr_0060,tr_0287,ord_RC7G7SWA55JH,ord_6P0O1J19ENY1,NO,0.553,0.91,0.5,SELL,0.0003,0.0001,71,0.57,0.551,-188,77,83,False,False,9,19,2238,2026-02-09
trd_006126,mkt_034,evt_034,2026-02-09 20:01:05,tr_0062,tr_0276,ord_VAA6I1CKGOTZ,ord_UPDYIKJM2ZQZ,YES,0.14,12.26,1.72,BUY,0.0009,0.0007,44,0.13,0.142,126,147,29,False,False,3,13,6126,2026-02-09
trd_001757,mkt_030,evt_030,2026-02-09 20:08:36,tr_0093,tr_0331,ord_MD400UILDEHA,ord_2158RRT4I7ZN,YES,0.331,0.04,0.01,SELL,0.0,0.0,129,0.333,0.31,-239,210,57,False,False,0,22,1757,2026-02-09
trd_007432,mkt_047,evt_047,2026-02-09 20:13:15,tr_0057,tr_0265,ord_SWUECCCCW4Y6,ord_XPU041IE8HGB,NO,0.459,5.0,2.3,BUY,0.0046,0.0009,89,0.436,0.467,307,46,130,False,True,-6,58,7432,2026-02-09
trd_000858,mkt_025,evt_025,2026-02-09 20:22:50,tr_0204,tr_0146,ord_41057N4IQAQ1,ord_7YKIL8LS2QOJ,NO,0.371,78.37,29.09,BUY,0.0145,0.0175,87,0.386,0.375,-106,93,141,False,False,7,69,858,2026-02-09
trd_004509,mkt_011,evt_011,2026-02-09 20:42:12,tr_0042,tr_0345,ord_9VJCF4V558YP,ord_I9Z3QHLCGIZZ,NO,0.066,0.42,0.03,BUY,0.0,0.0,70,0.08,0.065,-142,144,42,False,False,-7,29,4509,2026-02-09
trd_001931,mkt_030,evt_030,2026-02-09 21:01:39,tr_0354,tr_0262,ord_ITFIWZZN921L,ord_BGJN2MZM396S,NO,0.343,3.26,1.12,SELL,0.0006,0.0,98,0.331,0.337,59,276,32,False,False,-23,11,1931,2026-02-09
trd_006038,mkt_013,evt_013,2026-02-09 21:04:06,tr_0190,tr_0047,ord_CYF2X2AAK4F2,ord_FMSZ2X0JDYKY,NO,0.85,0.04,0.03,BUY,0.0,0.0,99,0.834,0.847,130,32,41,False,False,-3,13,6038,2026-02-09
trd_004561,mkt_018,evt_018,2026-02-09 21:41:20,tr_0308,tr_0051,ord_D5YLYHII63HT,ord_L4KJM6JEW0DG,NO,0.429,0.05,0.02,SELL,0.0,0.0,69,0.413,0.427,145,133,42,False,False,-4,33,4561,2026-02-09
trd_000212,mkt_023,evt_023,2026-02-09 22:01:02,tr_0188,tr_0271,ord_ER5Q42PKDPK5,ord_2WEIIMEO5UA5,YES,0.664,10.02,6.65,SELL,0.0133,0.004,64,0.662,0.656,-59,79,35,False,False,-8,18,212,2026-02-09
trd_005101,mkt_046,evt_046,2026-02-09 22:11:27,tr_0323,tr_0132,ord_SC07QWE78RNS,ord_L4TLRLGNJ398,NO,0.618,1.22,0.75,BUY,0.0008,0.0,140,0.624,0.616,-81,55,45,False,False,-1,10,5101,2026-02-09
trd_007035,mkt_046,evt_046,2026-02-09 22:20:13,tr_0227,tr_0025,ord_6HFR5CC631JV,ord_YXIRY7CGNH4Z,YES,0.758,22.32,16.92,BUY,0.0169,0.0102,53,0.737,0.746,81,55,19,False,False,0,79,7035,2026-02-09
trd_000098,mkt_023,evt_023,2026-02-09 22:33:53,tr_0205,tr_0282,ord_LUCMUSX2A9RC,ord_HKMYUJU38773,NO,0.657,44.45,29.18,BUY,0.0146,0.0,93,0.62,0.656,366,7,49,False,False,-4,74,98,2026-02-09
trd_005288,mkt_014,evt_014,2026-02-09 22:34:55,tr_0198,tr_0213,ord_TMDDNOD18NXJ,ord_FJJDZ5L4LLEU,YES,0.187,73.26,13.69,BUY,0.0137,0.0,71,0.193,0.191,-26,156,41,False,False,-1,11,5288,2026-02-09
trd_001072,mkt_038,evt_038,2026-02-09 22:35:28,tr_0083,tr_0004,ord_MVIV1OS69CJC,ord_JCXE4O5MXT44,NO,0.331,6.84,2.26,BUY,0.0011,0.0005,58,0.345,0.346,12,12,28,False,False,1,39,1072,2026-02-09
trd_004968,mkt_031,evt_031,2026-02-09 22:40:40,tr_0333,tr_0349,ord_0TYJ16BVUV9B,ord_0OJX7V9TVNE7,YES,0.56,10.42,5.83,SELL,0.0058,0.0047,21,0.552,0.571,190,86,97,False,False,-13,9,4968,2026-02-09
trd_007820,mkt_034,evt_034,2026-02-09 22:42:25,tr_0042,tr_0157,ord_KIH0IP2TDVPP,ord_FRTPWBUOSJTV,NO,0.261,2.95,0.77,BUY,0.0004,0.0005,162,0.266,0.251,-151,51,25,False,False,-3,52,7820,2026-02-09
trd_001107,mkt_022,evt_022,2026-02-09 22:49:14,tr_0176,tr_0292,ord_2JW3A2YLSXDV,ord_H0YNZ06AXU5H,YES,0.695,36.88,25.62,SELL,0.0128,0.0205,40,0.702,0.692,-103,101,113,False,False,0,38,1107,2026-02-09
trd_004992,mkt_031,evt_031,2026-02-09 23:00:01,tr_0199,tr_0118,ord_GJFYFBXE64I0,ord_ZAKNW5AAYCJR,NO,0.576,0.39,0.22,BUY,0.0004,0.0,10,0.571,0.571,-6,105,28,False,False,6,11,4992,2026-02-09
trd_000523,mkt_013,evt_013,2026-02-09 23:07:32,tr_0302,tr_0346,ord_7DB362I8MH6J,ord_JR2XBH0J2PQG,NO,0.74,19.33,14.31,BUY,0.0143,0.0057,98,0.744,0.725,-196,108,76,False,False,-12,66,523,2026-02-09
trd_005170,mkt_005,evt_005,2026-02-09 23:25:02,tr_0026,tr_0212,ord_TGRP3F407717,ord_PZ0UTYI1EYIY,YES,0.685,14.24,9.75,BUY,0.0098,0.0039,101,0.706,0.684,-218,41,60,False,False,3,81,5170,2026-02-09
trd_003830,mkt_023,evt_023,2026-02-09 23:25:46,tr_0287,tr_0312,ord_1MYZYVF0Y0YL,ord_LPRXFN3MO76U,NO,0.683,5.69,3.89,SELL,0.0019,0.0023,35,0.708,0.688,-208,105,70,False,False,2,23,3830,2026-02-09
trd_005697,mkt_033,evt_033,2026-02-09 23:28:23,tr_0176,tr_0205,ord_Q51VJQD8FDT2,ord_Z1PT0MXL26WB,YES,0.01,5.0,0.05,SELL,0.0,0.0,51,0.018,0.01,-81,133,51,False,False,19,19,5697,2026-02-09
trd_005215,mkt_005,evt_005,2026-02-09 23:31:19,tr_0115,tr_0242,ord_V9E6UF6GT58D,ord_OG2NCFLDPSES,NO,0.679,14.66,9.96,BUY,0.0199,0.004,64,0.684,0.679,-55,56,32,False,False,1,35,5215,2026-02-09
trd_006300,mkt_044,evt_044,2026-02-09 23:38:55,tr_0056,tr_0302,ord_WPH3O5H4BOVR,ord_S3RM4SAW0DWW,YES,0.257,5.23,1.34,SELL,0.002,0.0005,53,0.264,0.275,114,86,43,False,False,-25,54,6300,2026-02-09
trd_003868,mkt_047,evt_047,2026-02-09 23:44:24,tr_0304,tr_0001,ord_T1DU6SFVQMAC,ord_UKWCI6N43TR6,YES,0.671,6.75,4.53,BUY,0.0,0.0,75,0.71,0.672,-378,137,57,False,False,-24,22,3868,2026-02-09
trd_005037,mkt_031,evt_031,2026-02-09 23:46:44,tr_0299,tr_0158,ord_MKGB5J36AXW4,ord_OVF99UJ266Q7,NO,0.65,8.53,5.55,BUY,0.0083,0.0011,39,0.634,0.636,28,218,96,False,False,-11,86,5037,2026-02-09
trd_000209,mkt_011,evt_011,2026-02-09 23:53:41,tr_0064,tr_0174,ord_6VQXO3BBJL65,ord_A61JV7ET9EJN,NO,0.414,1.07,0.44,BUY,0.0004,0.0003,157,0.446,0.42,-262,38,27,False,False,8,82,209,2026-02-09
trd_000298,mkt_044,evt_044,2026-02-09 23:55:55,tr_0313,tr_0020,ord_E76VOJI9RXW6,ord_R2K5GVBNVJ25,NO,0.01,27.68,0.28,BUY,0.0004,0.0002,3,0.01,0.025,155,45,51,False,False,-1,23,298,2026-02-09
trd_004673,mkt_022,evt_022,2026-02-10 00:03:46,tr_0166,tr_0262,ord_EGVNVMMDONW9,ord_HJL9T2ZL8KWI,YES,0.433,2.99,1.29,SELL,0.0013,0.0,64,0.441,0.429,-129,81,101,False,False,9,79,4673,2026-02-10
trd_007896,mkt_022,evt_022,2026-02-10 00:07:02,tr_0147,tr_0276,ord_LQOW4CTW6PX4,ord_NQW3X3ZPTLTS,YES,0.501,4.01,2.01,SELL,0.001,0.0008,66,0.476,0.495,183,305,56,False,False,-4,23,7896,2026-02-10
trd_004830,mkt_023,evt_023,2026-02-10 00:07:56,tr_0183,tr_0320,ord_91QD8KLPF3NC,ord_M85KTCRO2N6K,NO,0.508,0.59,0.3,BUY,0.0,0.0001,75,0.496,0.513,174,74,43,False,False,0,41,4830,2026-02-10
trd_003532,mkt_032,evt_032,2026-02-10 00:22:40,tr_0207,tr_0149,ord_PV6VSSFPLRJO,ord_Y0AN6XDAY400,YES,0.333,1.98,0.66,BUY,0.0007,0.0001,92,0.336,0.352,164,66,83,False,False,12,37,3532,2026-02-10
trd_005302,mkt_004,evt_004,2026-02-10 00:23:22,tr_0124,tr_0174,ord_HJ7P9DHJMAUB,ord_GNFQRPGBP0XZ,YES,0.021,43.7,0.91,SELL,0.0014,0.0005,31,0.016,0.02,37,28,36,False,False,5,43,5302,2026-02-10
trd_006798,mkt_015,evt_015,2026-02-10 00:24:04,tr_0300,tr_0083,ord_7CZOA0RSSG8E,ord_691D6W3Q111R,NO,0.299,11.84,3.54,BUY,0.0035,0.0007,60,0.274,0.311,363,16,72,False,False,5,64,6798,2026-02-10
trd_006745,mkt_044,evt_044,2026-02-10 00:36:29,tr_0195,tr_0215,ord_1ZZ7WTHES5J5,ord_DIL7FO4P6NNE,YES,0.363,23.73,8.61,SELL,0.0043,0.0069,82,0.38,0.368,-116,38,25,False,True,24,27,6745,2026-02-10
trd_006847,mkt_045,evt_045,2026-02-10 01:12:33,tr_0250,tr_0143,ord_T5WS2INL5T11,ord_M20UKMM6U909,NO,0.867,0.26,0.23,BUY,0.0001,0.0001,104,0.864,0.853,-109,119,82,False,False,7,32,6847,2026-02-10
trd_006567,mkt_024,evt_024,2026-02-10 01:12:36,tr_0265,tr_0270,ord_I94Q83SPZ6WH,ord_78EZQ48IU46W,YES,0.682,5.98,4.08,BUY,0.0061,0.0016,143,0.688,0.681,-71,788,77,False,False,11,195,6567,2026-02-10
trd_000981,mkt_047,evt_047,2026-02-10 01:14:37,tr_0023,tr_0184,ord_A754W6IKEYXE,ord_ZTI49Q7P1KR8,YES,0.808,27.66,22.34,BUY,0.0335,0.0089,34,0.804,0.816,120,17,41,False,True,0,28,981,2026-02-10
trd_001205,mkt_005,evt_005,2026-02-10 01:29:55,tr_0020,tr_0091,ord_K9R6GBY700UH,ord_Y0OQTYVXYBEG,NO,0.292,18.07,5.28,SELL,0.0053,0.0011,127,0.309,0.296,-127,30,65,False,False,2,17,1205,2026-02-10
trd_007070,mkt_018,evt_018,2026-02-10 02:13:27,tr_0287,tr_0198,ord_XTAIOGBKFI9Q,ord_8L5NVM8723AI,YES,0.306,1.15,0.35,SELL,0.0002,0.0001,138,0.279,0.304,256,40,23,False,False,-7,14,7070,2026-02-10
trd_001725,mkt_034,evt_034,2026-02-10 02:17:12,tr_0316,tr_0176,ord_TUSM22R1T65C,ord_R6XTKFYL9LS8,NO,0.226,0.07,0.02,SELL,0.0,0.0,44,0.263,0.209,-535,49,36,False,False,15,36,1725,2026-02-10
trd_006190,mkt_023,evt_023,2026-02-10 02:29:02,tr_0210,tr_0132,ord_MQM02NDMSUYJ,ord_HGNQRZY2WNK7,NO,0.431,25.03,10.78,SELL,0.0162,0.0,5,0.435,0.441,61,179,28,False,False,-13,21,6190,2026-02-10
trd_006650,mkt_043,evt_043,2026-02-10 02:42:36,tr_0237,tr_0292,ord_RHCLPE16YUHX,ord_6288Q12Q1C4W,YES,0.432,0.45,0.19,BUY,0.0001,0.0002,132,0.438,0.444,57,231,37,False,False,-16,20,6650,2026-02-10
trd_003475,mkt_046,evt_046,2026-02-10 03:06:05,tr_0028,tr_0321,ord_OSRRHNDZ1P9U,ord_SB2VRT3WE0O9,NO,0.614,5.0,3.07,SELL,0.0046,0.0018,117,0.607,0.618,111,34,61,False,False,-7,54,3475,2026-02-10
trd_002254,mkt_014,evt_014,2026-02-10 03:20:25,tr_0110,tr_0069,ord_RRMJ1HNXS4HO,ord_27EVGJKJ3S39,YES,0.156,65.2,10.14,BUY,0.0101,0.0,60,0.155,0.17,154,83,50,False,False,18,40,2254,2026-02-10
trd_003059,mkt_005,evt_005,2026-02-10 03:22:20,tr_0111,tr_0066,ord_V6INOZE864OE,ord_UTG2GW85LFH3,YES,0.446,7.96,3.55,SELL,0.0053,0.0021,39,0.433,0.456,228,57,77,False,False,4,33,3059,2026-02-10
trd_005366,mkt_032,evt_032,2026-02-10 03:25:22,tr_0232,tr_0312,ord_NROAFJBKJ1CA,ord_GJMBIRMVBMWV,NO,0.404,7.82,3.16,BUY,0.0047,0.0019,143,0.41,0.414,35,118,95,False,False,-10,35,5366,2026-02-10
trd_007301,mkt_046,evt_046,2026-02-10 03:38:33,tr_0211,tr_0290,ord_IYBSQ3VZMB3Q,ord_JCF9WC41LRJG,YES,0.768,8.11,6.23,BUY,0.0062,0.0012,124,0.754,0.786,322,23,68,False,False,3,45,7301,2026-02-10
trd_006408,mkt_005,evt_005,2026-02-10 04:01:30,tr_0264,tr_0107,ord_UNCXVRUV7ZWM,ord_K1PUHID988SU,NO,0.606,38.66,23.41,BUY,0.0234,0.0,124,0.601,0.594,-68,63,25,False,False,6,7,6408,2026-02-10
trd_000698,mkt_043,evt_043,2026-02-10 04:20:01,tr_0166,tr_0207,ord_QTEY5W94SS3O,ord_IW2KHXZH78G5,YES,0.271,2.22,0.6,SELL,0.0006,0.0002,31,0.26,0.271,110,62,14,False,False,-17,64,698,2026-02-10
trd_007856,mkt_034,evt_034,2026-02-10 04:29:44,tr_0229,tr_0123,ord_XPWOELZRCO5V,ord_LQXPJW45AIXS,NO,0.236,2.46,0.58,SELL,0.0009,0.0,39,0.251,0.228,-232,50,60,False,False,-8,19,7856,2026-02-10
trd_007101,mkt_032,evt_032,2026-02-10 04:58:33,tr_0088,tr_0215,ord_XK2SH54Z09LX,ord_HGS60PHYYD58,YES,0.471,2.07,0.98,BUY,0.001,0.0008,66,0.489,0.457,-320,27,40,False,False,19,17,7101,2026-02-10
trd_007259,mkt_039,evt_039,2026-02-10 05:06:59,tr_0064,tr_0272,ord_NU5KUXKUWJDI,ord_6QFDX21LO1JZ,YES,0.789,12.35,9.74,BUY,0.0097,0.0019,57,0.795,0.798,29,21,53,False,False,4,15,7259,2026-02-10
trd_001187,mkt_023,evt_023,2026-02-10 05:09:28,tr_0052,tr_0287,ord_BXQCEDTRFS21,ord_OVDACLCY69JA,YES,0.683,0.01,0.01,BUY,0.0,0.0,1,0.692,0.682,-104,310,57,False,False,10,33,1187,2026-02-10
trd_000816,mkt_004,evt_004,2026-02-10 05:39:05,tr_0292,tr_0333,ord_E8QNQIM3ZTT0,ord_0XSI29S05GLK,YES,0.333,10.55,3.52,BUY,0.0035,0.0021,95,0.302,0.312,103,84,42,False,False,0,9,816,2026-02-10
trd_000862,mkt_022,evt_022,2026-02-10 05:41:21,tr_0340,tr_0330,ord_LADLWT45PYVD,ord_O2AQ37FD8FP1,YES,0.719,8.66,6.22,SELL,0.0062,0.0,41,0.73,0.726,-43,40,48,False,False,7,32,862,2026-02-10
trd_002859,mkt_036,evt_036,2026-02-10 05:43:34,tr_0083,tr_0338,ord_R8JX8RK5AMXG,ord_ASSJQKP9CMBS,YES,0.733,62.68,45.97,SELL,0.023,0.0092,151,0.75,0.736,-144,50,71,False,False,3,14,2859,2026-02-10
trd_002112,mkt_018,evt_018,2026-02-10 06:04:17,tr_0287,tr_0305,ord_Q4UD86D04J8D,ord_X9MT2H23F1ZZ,NO,0.551,1.85,1.02,SELL,0.0005,0.0002,93,0.54,0.553,132,35,65,False,False,-5,54,2112,2026-02-10
trd_006293,mkt_047,evt_047,2026-02-10 06:07:34,tr_0224,tr_0360,ord_970D27891PMF,ord_2LV5GDWFQU7G,YES,0.371,6.68,2.48,BUY,0.0025,0.002,87,0.342,0.364,221,89,43,False,False,15,9,6293,2026-02-10
