session_id,trader_id,session_start,session_end,device_id,device_fingerprint_hash,device_type,os_name,browser_family,app_version,ip_address,ip_asn,ip_country,vpn_detected,tor_exit_detected,cookie_age_days,pageviews,avg_scroll_depth_pct,battery_pct_at_open,screen_resolution,locale_header,ab_test_bucket,push_permission,date
ses_VMFQ82SALJRC,tr_0203,2026-03-02 02:47:16,2026-03-02 02:48:53,dev_474URIZW,fp_3PE30XIOJ1QF,mobile_app,Linux,AppWebView,2.11.1,78.204.171.235,14618,US,False,False,88,5,57.5,43,1536x864,es-ES,B,granted,2026-03-02
ses_P94YTNCZ7WZH,tr_0197,2026-03-02 03:25:29,2026-03-02 03:27:42,dev_CTM7CE59,fp_03KLTD3YG35A,mobile_web,Linux,Firefox,3.0.0,129.137.118.99,3320,DE,False,False,98,12,47.4,62,1536x864,fr-FR,control,unknown,2026-03-02
ses_6E8XTME7H8LG,tr_0077,2026-03-02 05:09:46,2026-03-02 05:13:15,dev_IC5L3UQ0,fp_3JWWUTSXI2ZG,mobile_app,iOS,Safari,2.10.2,202.127.61.22,14618,US,False,False,0,26,63.1,40,390x844,de-DE,A,granted,2026-03-02
ses_BEWUD30E47LQ,tr_0006,2026-03-02 05:49:19,2026-03-02 05:53:10,dev_ZGH2YTES,fp_NE8QPU45B3AX,mobile_app,Linux,Edge,2.10.2,71.154.208.133,8075,SG,False,False,34,7,73.1,54,1170x2532,de-DE,control,denied,2026-03-02
ses_C6JWCZ3BQFRB,tr_0142,2026-03-02 06:26:38,2026-03-02 06:29:20,dev_0NZUTP4H,fp_Y5I8NEOGE9B4,mobile_app,macOS,Firefox,2.10.1,6.210.100.9,12322,AE,True,False,0,53,75.7,35,1536x864,en-US,control,unknown,2026-03-02
ses_B5C5XIUIWD6X,tr_0349,2026-03-02 07:18:45,2026-03-02 07:24:39,dev_6YYYBWFR,fp_SMQGXWCRL2IB,mobile_app,Windows,AppWebView,3.0.0,62.216.238.90,63949,US,False,False,0,18,76.4,14,1536x864,es-ES,control,unknown,2026-03-02
ses_RVAXGUMDF4NZ,tr_0258,2026-03-02 07:46:31,2026-03-02 07:53:51,dev_KRSN8L0U,fp_W6IK209EI8XQ,desktop,Windows,Edge,2.10.1,178.161.30.7,9009,AU,False,False,96,42,60.4,9,1280x720,de-DE,A,denied,2026-03-02
ses_40TCDACMC6VO,tr_0041,2026-03-02 08:42:09,2026-03-02 08:44:36,dev_2PM09DKY,fp_DB356H6CXUNP,desktop,iOS,Safari,2.10.2,218.148.222.3,16509,AU,False,False,90,76,76.4,8,1170x2532,en-US,C,granted,2026-03-02
ses_PRNNBETRLZSC,tr_0083,2026-03-02 11:06:28,2026-03-02 11:12:33,dev_XCRHY3ZO,fp_MGN1EEXB4Z7J,mobile_web,Android,Chrome,2.10.1,146.91.233.218,24940,US,False,False,82,22,17.2,53,1920x1080,de-DE,B,granted,2026-03-02
ses_CMH8HPBT7GPR,tr_0327,2026-03-02 11:10:22,2026-03-02 11:24:45,dev_3RKB0BGW,fp_6Y3CX99Q75TJ,tablet,Android,Chrome,2.10.2,33.186.137.203,8075,CA,False,False,30,37,40.1,5,390x844,fr-FR,control,granted,2026-03-02
ses_8M46H4AH5KTA,tr_0240,2026-03-02 11:11:10,2026-03-02 11:15:46,dev_RTW3FH72,fp_NMCE4PEVH4QL,mobile_app,Windows,AppWebView,3.0.0,4.8.67.34,3320,NL,False,False,0,11,38.9,10,1170x2532,fr-FR,A,unknown,2026-03-02
ses_NHY86J5MSYQM,tr_0088,2026-03-02 11:14:53,2026-03-02 11:21:43,dev_NF8J0SU8,fp_63DH9MSV7A3B,mobile_web,Linux,Edge,3.0.0,188.114.30.231,9009,GB,False,False,36,11,70.1,46,390x844,es-ES,C,denied,2026-03-02
ses_SXGON74SY6JH,tr_0345,2026-03-02 11:38:53,2026-03-02 11:41:05,dev_09K3SAPG,fp_2U0Y44091ZH1,mobile_app,Linux,Chrome,2.10.1,51.145.94.31,12322,DE,False,False,197,8,55.8,20,1280x720,fr-FR,control,unknown,2026-03-02
ses_H19S634TESN9,tr_0325,2026-03-02 12:14:53,2026-03-02 12:16:26,dev_DUUPJ53A,fp_Z03SGQV2XF5T,mobile_web,Linux,AppWebView,2.11.1,138.27.53.225,15169,US,False,False,10,1,70.6,22,1920x1080,de-DE,C,denied,2026-03-02
ses_H3DR99UPSRGI,tr_0206,2026-03-02 12:28:12,2026-03-02 12:30:16,dev_9P8TFXSW,fp_3HCDI74KZT22,tablet,Windows,Safari,2.10.2,9.219.78.193,9009,US,False,False,0,8,73.7,5,1920x1080,es-ES,C,granted,2026-03-02
ses_QYBG880NW0F3,tr_0001,2026-03-02 13:29:07,2026-03-02 13:30:55,dev_CSBUH0SV,fp_HHBXCSXCXU9P,tablet,Linux,Edge,2.10.2,115.161.238.29,8075,GB,False,False,0,11,51.7,46,390x844,en-GB,A,denied,2026-03-02
ses_JK7L9DCPZ0VC,tr_0353,2026-03-02 14:03:11,2026-03-02 14:08:34,dev_CLINTTI9,fp_09N78P0TWBAR,desktop,iOS,Chrome,2.10.1,146.32.142.167,12322,DE,False,False,0,120,34.6,38,1536x864,fr-FR,B,granted,2026-03-02
ses_9JDAGNSNGBC1,tr_0223,2026-03-02 14:08:58,2026-03-02 14:12:07,dev_ZRU9F6PZ,fp_D7HEHVD5A7F9,tablet,Windows,Chrome,2.10.2,188.179.218.201,15169,FR,False,False,0,4,52.2,86,1170x2532,fr-FR,A,denied,2026-03-02
ses_0HUI0BXXOWWR,tr_0115,2026-03-02 15:11:14,2026-03-02 15:18:40,dev_YKGZ6EVG,fp_BA56PKNR37L9,tablet,iOS,Chrome,3.0.0,126.51.30.22,12322,CA,False,False,12,3,96.6,64,1280x720,fr-FR,C,denied,2026-03-02
ses_NOBVDWP1I1FG,tr_0056,2026-03-02 16:14:00,2026-03-02 16:16:15,dev_SH5CWHYZ,fp_Y1OU8QBIX1IP,mobile_web,macOS,Firefox,2.10.1,205.88.91.240,63949,DE,False,True,63,8,74.8,48,1170x2532,en-US,A,denied,2026-03-02
ses_3CIPTNPNZXKC,tr_0241,2026-03-02 16:57:18,2026-03-02 17:00:33,dev_B9D7UAYB,fp_DTN0ABMKRY7I,desktop,Linux,Chrome,2.10.1,97.69.244.215,12322,GB,False,False,65,5,70.1,38,1920x1080,de-DE,B,unknown,2026-03-02
ses_R33IKUZU9SH7,tr_0324,2026-03-02 17:55:53,2026-03-02 17:59:13,dev_N1BQG3DC,fp_MYXBD07Q2JBT,mobile_web,Linux,Safari,2.11.1,60.15.11.178,63949,GB,False,False,11,22,47.8,68,1170x2532,de-DE,B,denied,2026-03-02
ses_3DYYWZL0OZT4,tr_0093,2026-03-02 18:22:51,2026-03-02 18:33:16,dev_LH19L8OE,fp_XNTJW3X8GGHT,mobile_web,iOS,Safari,2.10.1,176.40.134.108,20473,FR,False,False,0,20,88.1,53,1536x864,en-GB,control,granted,2026-03-02
ses_1INHKIXXX1GJ,tr_0223,2026-03-02 19:53:21,2026-03-02 20:01:32,dev_S407EE6G,fp_R37PVCF4US3G,mobile_app,iOS,Firefox,2.10.2,33.144.103.11,12322,ES,False,False,232,13,40.0,85,1920x1080,fr-FR,B,unknown,2026-03-02
ses_C9L0F5QOVYWV,tr_0258,2026-03-02 21:49:00,2026-03-02 21:52:03,dev_OJ3R0UKW,fp_1WHJO69QQ41Z,desktop,macOS,Edge,2.10.2,92.206.83.61,13335,AU,False,False,36,27,55.8,26,1280x720,fr-FR,C,granted,2026-03-02
ses_HJD53XQ1VP90,tr_0347,2026-03-03 03:04:06,2026-03-03 03:06:46,dev_P9JPTX7W,fp_GILCWRGJGYCC,desktop,iOS,Safari,3.0.0,109.45.141.14,24940,CA,True,False,189,86,81.2,80,1280x720,de-DE,A,unknown,2026-03-03
ses_RP59Q6PU4Y6D,tr_0216,2026-03-03 03:21:04,2026-03-03 03:29:45,dev_M5NVA7S5,fp_F8BMAAW1WCMT,tablet,macOS,Edge,2.11.1,59.205.149.98,12322,CH,False,False,15,31,30.7,30,390x844,fr-FR,control,granted,2026-03-03
ses_25WSEVI9V9J2,tr_0076,2026-03-03 03:22:19,2026-03-03 03:23:14,dev_FUW48XLP,fp_OY22CM5AGP60,desktop,iOS,Safari,3.0.0,190.58.77.121,8075,US,False,False,119,52,21.2,75,390x844,es-ES,control,unknown,2026-03-03
ses_XUQ9YYR1Q7CG,tr_0324,2026-03-03 04:43:36,2026-03-03 04:45:52,dev_LO14SQS6,fp_V8MRFMXRASL6,tablet,iOS,Safari,2.10.2,211.96.5.195,24940,GB,False,False,0,6,94.4,32,1280x720,de-DE,A,granted,2026-03-03
ses_REXPFSLTJ669,tr_0276,2026-03-03 07:11:08,2026-03-03 07:23:37,dev_REA3Y0XA,fp_OBK02LVUMHF5,tablet,Android,Chrome,2.11.0,222.11.126.147,16509,FR,False,False,43,4,37.5,79,1536x864,de-DE,control,denied,2026-03-03
ses_8MMOJK45QBOO,tr_0232,2026-03-03 07:26:51,2026-03-03 07:28:23,dev_QKSC4TW8,fp_7T8DFKWPHWQ1,mobile_web,macOS,Firefox,3.0.0,126.228.102.60,15169,US,True,False,86,12,76.1,34,1280x720,es-ES,A,granted,2026-03-03
ses_YGYNKIV90H7J,tr_0002,2026-03-03 07:44:11,2026-03-03 07:49:39,dev_AJLTUV67,fp_HT2IBTRVXOI4,desktop,Android,Safari,2.11.1,109.133.6.152,12322,US,False,False,0,13,42.5,72,1536x864,en-US,A,granted,2026-03-03
ses_XCJ19SHQ8BC4,tr_0116,2026-03-03 09:40:19,2026-03-03 09:43:26,dev_PW8ZW7NH,fp_PGJX19EMF8RS,tablet,Linux,AppWebView,2.11.0,74.50.57.112,9009,US,False,False,27,11,44.1,74,1170x2532,de-DE,control,granted,2026-03-03
ses_9A7ZZ99HH4RW,tr_0056,2026-03-03 09:58:07,2026-03-03 10:04:56,dev_B45D5KGF,fp_39WF58YJ9OHN,mobile_web,Linux,AppWebView,2.11.0,32.180.6.117,63949,DE,True,False,106,4,55.4,41,390x844,en-GB,A,granted,2026-03-03
ses_5ZJYITRZRAUD,tr_0006,2026-03-03 10:01:36,2026-03-03 10:03:42,dev_2YZDZIRL,fp_YFHJFC6AQ1DR,tablet,Android,AppWebView,2.11.1,160.91.40.181,13335,PL,False,False,34,13,72.8,37,1920x1080,fr-FR,control,denied,2026-03-03
ses_HGP00F3IOHUA,tr_0355,2026-03-03 11:10:26,2026-03-03 11:13:42,dev_AHL0FKKI,fp_L99OWN0D8A7A,tablet,Linux,Chrome,3.0.0,53.230.142.245,14618,DE,False,False,0,80,60.0,7,1170x2532,de-DE,A,denied,2026-03-03
ses_EYK8946S39PU,tr_0062,2026-03-03 11:17:29,2026-03-03 11:21:42,dev_I5SOEH97,fp_C4A9EUH85VGQ,mobile_web,Linux,Firefox,2.10.1,154.154.246.233,14618,US,False,False,6,18,26.1,27,1536x864,en-US,A,denied,2026-03-03
ses_XZ9HHM5WKAUX,tr_0317,2026-03-03 11:36:05,2026-03-03 11:37:09,dev_GILUMQW4,fp_CZ521S8NJUKF,tablet,Android,Firefox,2.10.2,80.113.3.34,20473,IE,False,False,0,10,60.7,61,1280x720,de-DE,A,unknown,2026-03-03
ses_613CHZINKNMK,tr_0258,2026-03-03 12:31:08,2026-03-03 12:34:53,dev_NABQ3753,fp_EBIU0952LVFK,desktop,macOS,Safari,2.10.2,169.232.226.43,13335,AU,False,False,5,4,62.1,97,1536x864,de-DE,control,granted,2026-03-03
ses_I1NISKYWCOQ5,tr_0284,2026-03-03 13:08:38,2026-03-03 13:14:34,dev_LDL7NHYM,fp_AFCB3D6IDLSW,mobile_web,Android,Edge,2.10.1,165.138.173.193,9009,US,False,False,0,25,26.6,78,1280x720,es-ES,control,denied,2026-03-03
ses_MBYTJPTVH31A,tr_0282,2026-03-03 14:19:09,2026-03-03 14:28:26,dev_2MF3G1PU,fp_XJCN0CL5NKDI,desktop,Linux,Chrome,2.10.1,104.217.29.228,15169,DE,False,False,0,7,59.5,96,1280x720,en-US,A,unknown,2026-03-03
ses_7YE46F7761XS,tr_0303,2026-03-03 15:11:18,2026-03-03 15:13:28,dev_1CXDCWGK,fp_6RZLCH2XRNWJ,desktop,Windows,Safari,2.10.2,83.171.152.173,3320,US,False,False,0,6,41.4,18,1280x720,fr-FR,C,granted,2026-03-03
ses_BH2ANIPV8UGW,tr_0342,2026-03-03 16:14:49,2026-03-03 16:15:33,dev_JXYZTS1O,fp_B8DY5JGOE0NE,desktop,Linux,Edge,2.11.1,74.150.155.115,3320,DE,False,False,0,16,67.9,77,1536x864,fr-FR,control,granted,2026-03-03
ses_U14DT1N5JQ2K,tr_0249,2026-03-03 17:40:46,2026-03-03 17:42:21,dev_CA7YMQHO,fp_8155PQY3RDLY,mobile_app,Windows,Firefox,2.10.2,153.94.65.72,20473,AE,True,False,0,22,45.7,64,1920x1080,de-DE,C,unknown,2026-03-03
ses_JYVW8V5GOZU3,tr_0297,2026-03-03 21:15:32,2026-03-03 21:17:24,dev_36B8G461,fp_1Z9ET3WF0LUG,tablet,Linux,Chrome,2.11.0,84.250.183.132,20473,US,False,False,26,11,85.9,22,1536x864,de-DE,A,denied,2026-03-03
ses_D1GAFUNH7I3W,tr_0244,2026-03-03 21:32:23,2026-03-03 21:33:15,dev_YYKATCRG,fp_EVPG4GMA4IXQ,mobile_app,Linux,Edge,2.10.2,101.89.118.69,9009,US,False,False,155,7,46.0,42,1536x864,en-US,control,granted,2026-03-03
ses_ULV1J308IPUV,tr_0330,2026-03-03 21:42:20,2026-03-03 21:45:38,dev_58OHCU0E,fp_0R3JSS3T14LY,tablet,Windows,AppWebView,3.0.0,141.5.81.176,16509,US,False,False,0,10,31.1,21,390x844,es-ES,B,granted,2026-03-03
ses_7ESJ7A8FTEGA,tr_0053,2026-03-03 22:18:37,2026-03-03 22:25:16,dev_VJBS6E9Q,fp_YRKO0Z8HM3DG,desktop,macOS,Safari,2.11.1,147.87.177.8,12322,SG,False,False,25,2,20.6,95,1280x720,en-US,control,granted,2026-03-03
ses_89G19TQGCHGR,tr_0214,2026-03-03 23:33:42,2026-03-03 23:37:58,dev_G2KTAAJH,fp_KO73R024SRRJ,mobile_web,Linux,Safari,2.11.1,65.128.54.53,63949,US,False,False,47,27,84.6,62,390x844,en-GB,control,unknown,2026-03-03
ses_MWOIQ45SOX93,tr_0282,2026-03-04 00:36:57,2026-03-04 00:41:58,dev_1WOI93GW,fp_EJZMRNXJ5V1C,tablet,iOS,Edge,2.10.1,119.215.80.208,3320,AU,False,False,54,20,60.6,29,1170x2532,es-ES,C,granted,2026-03-04
ses_BMEK1MQP8EIC,tr_0231,2026-03-04 00:39:48,2026-03-04 00:41:31,dev_FARYULYW,fp_LZHCJOJZ5K9I,mobile_app,Windows,Firefox,2.11.1,158.129.132.24,3320,CA,False,False,0,9,86.1,13,1280x720,de-DE,B,denied,2026-03-04
ses_X4R6VHMXGGUJ,tr_0235,2026-03-04 00:46:35,2026-03-04 00:49:29,dev_6EYTA0CO,fp_R7Y8TSVIHY40,tablet,Windows,AppWebView,2.10.1,67.16.253.96,24940,NL,False,False,127,21,66.6,40,1536x864,es-ES,control,unknown,2026-03-04
ses_6QIFUFI9JHRM,tr_0167,2026-03-04 00:51:25,2026-03-04 00:55:15,dev_9QW3HTD8,fp_H6D6OHF7J7ZW,tablet,Windows,Chrome,3.0.0,176.80.244.137,16509,DE,False,False,144,64,76.8,42,1170x2532,en-US,control,unknown,2026-03-04
ses_CK2ZCHS31GVV,tr_0194,2026-03-04 01:40:08,2026-03-04 01:43:01,dev_Y0BQJW3E,fp_1AUO350TT58V,desktop,macOS,AppWebView,2.10.1,175.200.29.91,14618,SG,False,False,42,29,77.7,56,1170x2532,en-US,control,unknown,2026-03-04
ses_2S59917V3M13,tr_0190,2026-03-04 02:07:37,2026-03-04 02:11:16,dev_O1BSH3BV,fp_UCZV0PGXC0IL,mobile_web,Linux,Chrome,2.11.0,164.188.127.140,8075,DE,False,False,26,40,32.2,12,1170x2532,de-DE,control,granted,2026-03-04
ses_29F8PX71M8EC,tr_0172,2026-03-04 02:25:12,2026-03-04 02:27:04,dev_KC546RXO,fp_Z5CUWXG8TPN9,desktop,Android,AppWebView,2.11.1,153.18.182.25,9009,US,False,True,186,4,45.5,12,1170x2532,en-GB,A,denied,2026-03-04
ses_WUIH2JYHRQG3,tr_0061,2026-03-04 02:35:19,2026-03-04 02:36:27,dev_IGFO0SKU,fp_JRO5V01705SF,mobile_web,macOS,AppWebView,2.10.1,19.50.219.148,9009,CA,False,False,104,5,68.3,82,1280x720,es-ES,control,denied,2026-03-04
ses_N7V2T3FLWL91,tr_0246,2026-03-04 03:16:46,2026-03-04 03:26:34,dev_QJWNNHN3,fp_K7DD1T46MH7G,mobile_app,macOS,Safari,3.0.0,96.11.211.250,3320,SG,False,False,40,10,36.2,55,1170x2532,en-US,B,granted,2026-03-04
ses_DS9W8AX6WPGK,tr_0307,2026-03-04 04:18:06,2026-03-04 04:22:34,dev_9ME4Q7J9,fp_2D3CBIWMRWMT,desktop,macOS,Firefox,2.11.0,140.250.83.198,3320,US,False,False,0,17,84.9,15,1170x2532,en-GB,control,unknown,2026-03-04
ses_01XGQL16XJPU,tr_0116,2026-03-04 05:01:45,2026-03-04 05:06:08,dev_B9MPGDGM,fp_LEQWSOQX5G94,mobile_app,iOS,Edge,2.10.1,193.52.73.121,16509,US,False,False,80,6,73.1,91,390x844,de-DE,A,granted,2026-03-04
ses_XQRIA5WG6WEC,tr_0150,2026-03-04 05:36:42,2026-03-04 05:45:42,dev_90HDGAVK,fp_BPB6YWOKL2TP,desktop,Linux,Safari,2.11.0,33.152.243.168,12322,US,False,False,53,11,42.8,64,1536x864,fr-FR,A,unknown,2026-03-04
ses_8FOFW1G4YR06,tr_0258,2026-03-04 06:14:37,2026-03-04 06:27:29,dev_6NTMX5GR,fp_QB7UKLAWNUOT,mobile_app,Linux,AppWebView,2.10.1,106.242.37.57,13335,AU,True,False,22,13,51.1,39,1536x864,en-US,control,denied,2026-03-04
ses_JXF9V5LDMKMK,tr_0152,2026-03-04 06:31:05,2026-03-04 06:34:07,dev_9U9MVCU6,fp_A49XJYVAKXLU,desktop,Windows,Firefox,2.10.1,31.236.64.227,24940,GB,False,False,136,9,69.7,14,1920x1080,es-ES,A,denied,2026-03-04
ses_0F0Q8RL6AB6B,tr_0234,2026-03-04 06:47:42,2026-03-04 06:49:55,dev_HAGDFU8D,fp_D3VIGT6D97OI,mobile_web,Windows,Chrome,2.10.2,40.50.128.125,8075,US,False,False,107,27,74.6,37,1280x720,fr-FR,control,unknown,2026-03-04
ses_7XX0GE86QG8O,tr_0014,2026-03-04 07:23:55,2026-03-04 07:26:03,dev_C72JLAGL,fp_149V49S663JA,tablet,Linux,Firefox,2.10.1,147.100.149.149,8075,US,False,False,17,8,62.3,17,1536x864,en-GB,B,unknown,2026-03-04
ses_PMD2Q4DB2XS3,tr_0057,2026-03-04 07:41:12,2026-03-04 07:51:34,dev_shared_1,fp_HDP7FSABQ21V,mobile_web,macOS,AppWebView,3.0.0,6.164.214.24,13335,SG,False,False,39,29,29.4,63,1280x720,en-GB,control,denied,2026-03-04
ses_MOKBKS65T2VC,tr_0116,2026-03-04 09:11:15,2026-03-04 09:13:19,dev_QA16P7JZ,fp_098P7PACHLFA,tablet,Android,Firefox,3.0.0,119.72.254.143,15169,US,False,False,48,11,63.0,57,1920x1080,de-DE,C,unknown,2026-03-04
ses_RPAQCCGZDN5V,tr_0290,2026-03-04 13:24:58,2026-03-04 13:29:24,dev_38N2UIZI,fp_WNT0Z85PRCPK,mobile_web,Linux,Edge,2.10.2,6.102.92.99,15169,CH,False,False,144,18,100.0,62,390x844,en-US,control,granted,2026-03-04
ses_LW1AD6WZHCXV,tr_0348,2026-03-04 14:57:34,2026-03-04 15:01:08,dev_D2XT0YV8,fp_ZLNLXWZVCLNL,mobile_web,iOS,Edge,2.10.1,54.182.89.43,8075,DE,True,False,52,80,84.4,43,390x844,en-US,control,unknown,2026-03-04
ses_T09VF4M7LOR5,tr_0044,2026-03-04 15:42:18,2026-03-04 15:49:43,dev_0SIYO6EF,fp_5B0OPUHKGMZX,tablet,macOS,AppWebView,3.0.0,41.4.242.240,8075,SG,False,False,0,13,58.4,9,1280x720,en-US,A,granted,2026-03-04
ses_GST6XY9SLLMS,tr_0186,2026-03-04 16:47:44,2026-03-04 16:52:43,dev_M7DA11JJ,fp_385A9GU795QK,mobile_app,iOS,Chrome,2.11.1,89.236.77.238,15169,FR,True,False,0,47,43.0,18,1920x1080,de-DE,B,granted,2026-03-04
ses_SJH3HIPC9SPW,tr_0291,2026-03-04 19:00:09,2026-03-04 19:02:54,dev_17KF6JZQ,fp_F2RKAOREXFT0,mobile_web,iOS,Safari,3.0.0,51.41.199.18,9009,GB,False,False,67,43,84.8,69,1920x1080,fr-FR,control,denied,2026-03-04
ses_9WK4MK3FNXTI,tr_0158,2026-03-04 19:43:29,2026-03-04 20:00:29,dev_WFKLZWQX,fp_9VSNH0E9H2BV,mobile_app,iOS,AppWebView,2.11.0,38.36.96.205,16509,FR,False,False,19,6,40.3,83,1920x1080,de-DE,C,granted,2026-03-04
ses_2SKE1AZPC2R4,tr_0316,2026-03-04 20:26:09,2026-03-04 20:26:37,dev_KED1I969,fp_5R4FM3SMKLHG,tablet,iOS,Safari,3.0.0,146.161.223.207,20473,ES,False,False,172,9,17.7,24,1280x720,en-US,B,denied,2026-03-04
ses_HBTTH9KRQWB9,tr_0073,2026-03-04 21:04:35,2026-03-04 21:11:05,dev_SLO9NLUP,fp_YA8WHOFYM0TM,tablet,macOS,Firefox,2.10.2,133.176.232.227,63949,FR,False,False,0,7,51.3,72,390x844,en-GB,A,unknown,2026-03-04
ses_X54HY3FI07HR,tr_0192,2026-03-04 21:37:08,2026-03-04 21:40:23,dev_4IR4OJ0J,fp_0DWM2VTX4FG3,mobile_app,Linux,Chrome,2.10.1,150.115.198.128,3320,US,False,False,214,10,70.3,57,1280x720,en-GB,control,unknown,2026-03-04
ses_9GGEDIG5VZLL,tr_0317,2026-03-04 22:09:00,2026-03-04 22:13:31,dev_LWK6ZXTP,fp_DTHOO4OUAAWB,mobile_app,Windows,Chrome,3.0.0,99.245.232.151,3320,IE,False,False,0,7,83.8,59,1280x720,es-ES,A,granted,2026-03-04
ses_UWVW1PM77XVM,tr_0277,2026-03-04 23:56:33,2026-03-05 00:01:33,dev_EZXLEAYC,fp_DY1Q1EKVIPAT,mobile_app,Android,AppWebView,2.10.2,211.134.156.16,14618,SG,False,False,0,61,83.0,91,390x844,en-GB,B,granted,2026-03-04
ses_78IY664L90FX,tr_0337,2026-03-05 02:21:27,2026-03-05 02:30:18,dev_V2YRELZA,fp_WR7ZJ8FN2BE6,tablet,Android,Edge,3.0.0,78.26.229.242,3320,GB,False,False,70,36,64.3,86,1920x1080,fr-FR,A,unknown,2026-03-05
ses_X78IVAGQAT1P,tr_0169,2026-03-05 02:46:31,2026-03-05 02:52:15,dev_TG3AGY2T,fp_9XXKXWOQYTY6,mobile_web,iOS,Firefox,2.11.0,216.55.29.54,9009,CA,False,False,12,5,47.8,13,1536x864,en-US,B,granted,2026-03-05
ses_SXYW1GNPW325,tr_0144,2026-03-05 03:53:58,2026-03-05 03:59:42,dev_GZMMPMZ6,fp_9IM32SJBSCP1,mobile_app,Windows,Chrome,3.0.0,108.119.161.38,8075,US,False,False,120,6,75.8,87,1920x1080,en-US,A,unknown,2026-03-05
ses_MUVANXAHDQL5,tr_0011,2026-03-05 04:24:34,2026-03-05 04:27:23,dev_DLL5P8G8,fp_OEF28TP0RGID,mobile_app,Android,Firefox,3.0.0,151.190.148.45,13335,CA,False,False,15,17,89.7,13,1170x2532,en-GB,control,denied,2026-03-05
ses_KPS73ILOBRSO,tr_0106,2026-03-05 04:25:10,2026-03-05 04:28:48,dev_7GQT5ZT6,fp_QV8QDGAXI1G9,desktop,iOS,Edge,2.11.0,198.244.101.28,16509,DE,False,False,0,12,48.3,87,390x844,en-US,A,unknown,2026-03-05
ses_LBTL1I2X32OO,tr_0184,2026-03-05 04:43:29,2026-03-05 04:45:07,dev_FPTFWVVQ,fp_RING_B,tablet,iOS,Edge,2.11.1,198.51.100.20,13335,US,False,False,77,5,77.6,6,390x844,en-GB,B,unknown,2026-03-05
ses_958804XXU4YQ,tr_0316,2026-03-05 05:31:35,2026-03-05 05:32:59,dev_5TDFGJ7N,fp_RSKOQV333C2U,desktop,Linux,Edge,2.10.1,197.35.171.132,13335,PL,False,False,66,7,99.6,10,1920x1080,de-DE,A,denied,2026-03-05
ses_ZWWCP8TJVQ52,tr_0166,2026-03-05 05:46:58,2026-03-05 05:48:59,dev_IP1WW0AU,fp_SQAA92IBKWGR,desktop,iOS,Firefox,2.11.0,81.59.252.149,12322,NL,False,False,125,30,56.0,70,1280x720,es-ES,A,denied,2026-03-05
ses_Y7ESKZADBS9C,tr_0312,2026-03-05 07:18:16,2026-03-05 07:23:41,dev_WQQ2G1KV,fp_R6AX8KXXJ0LE,tablet,macOS,Safari,2.11.0,141.35.108.251,63949,ES,False,False,77,2,58.8,26,1280x720,de-DE,A,granted,2026-03-05
ses_FAVJDNFEFUSA,tr_0258,2026-03-05 07:31:24,2026-03-05 07:32:25,dev_M4B09V07,fp_OQKBNGV01EQA,tablet,iOS,Firefox,3.0.0,14.248.213.206,63949,AU,False,False,83,27,92.4,74,1280x720,en-US,A,denied,2026-03-05
ses_YVUALR668SO4,tr_0036,2026-03-05 07:42:23,2026-03-05 07:44:03,dev_VROT1BGD,fp_DZHXEOHDVHRO,desktop,Windows,Safari,3.0.0,170.126.76.29,24940,AE,False,False,132,40,55.5,8,1280x720,fr-FR,control,granted,2026-03-05
ses_LLM12ZH8TOGM,tr_0338,2026-03-05 08:44:34,2026-03-05 08:58:37,dev_CCHX34H2,fp_ZNIT8TMY3V73,desktop,macOS,Firefox,3.0.0,17.237.112.113,13335,PL,False,False,39,1,67.4,25,390x844,es-ES,B,granted,2026-03-05
ses_S4ADXIOGUO6P,tr_0198,2026-03-05 11:06:48,2026-03-05 11:14:50,dev_YP73A14X,fp_784M15CE6NNS,mobile_web,Android,AppWebView,2.10.2,22.176.84.150,15169,ES,True,False,189,22,71.9,87,390x844,en-US,control,unknown,2026-03-05
ses_B65PDB1U0OHC,tr_0179,2026-03-05 12:08:51,2026-03-05 12:13:57,dev_O2MIQ2LD,fp_6SADVSYHEGKJ,desktop,Windows,Firefox,2.10.2,77.183.56.96,24940,FR,False,False,131,2,48.1,6,1170x2532,fr-FR,B,granted,2026-03-05
ses_FXWSCHYKOH9L,tr_0236,2026-03-05 12:17:24,2026-03-05 12:19:37,dev_MJHR7AJ2,fp_DAN9V4071S71,mobile_web,iOS,Firefox,3.0.0,161.39.191.26,12322,GB,False,False,0,16,41.3,39,390x844,en-GB,control,granted,2026-03-05
ses_OLVQBRW3G91H,tr_0279,2026-03-05 12:17:40,2026-03-05 12:19:53,dev_OVSRM9XX,fp_K7TTMA008WBG,desktop,Windows,AppWebView,2.10.1,119.1.109.67,14618,US,False,True,0,6,57.4,22,390x844,en-GB,B,denied,2026-03-05
ses_6ABCBABTF7YG,tr_0071,2026-03-05 13:11:21,2026-03-05 13:17:01,dev_8EV23U50,fp_VU2FFOWOZMLB,desktop,macOS,Edge,3.0.0,175.172.50.211,9009,NL,False,False,192,18,100.0,48,1536x864,de-DE,control,granted,2026-03-05
ses_O5CQPOWJW66Y,tr_0018,2026-03-05 13:12:20,2026-03-05 13:14:22,dev_NQNXWPF3,fp_YZVU1LQWUY6B,mobile_web,Android,Firefox,2.11.1,78.222.138.135,15169,DE,False,False,128,1,33.2,82,390x844,en-GB,C,granted,2026-03-05
